STATECD,PLOT_FIADB,INVYR,pre.svpd,post.svpd
53,51721,2002,-2.122876769,-2.019058167
53,82298,2004,-1.777060035,-1.987816672
53,87427,2006,4.95288724,5.185290877
53,72045,2008,0.124924475,0.668894637
53,67971,2009,4.046597131,3.25873564
53,56239,2004,-1.304370679,-1.749564371
53,87733,2009,3.945568522,4.365085925
53,67246,2003,-0.578968667,-0.653580493
53,50768,2007,-4.072798361,-4.14663438
53,68756,2009,-5.791180968,-6.259545942
53,69522,2004,6.709810002,6.555069413
53,89761,2006,-3.156010745,-3.01289436
53,57897,2007,-4.752838854,-5.32717517
53,62339,2002,-5.486240569,-4.548248039
53,53879,2002,-3.433123166,-3.455244372
53,86662,2004,-4.01442458,-3.829095641
53,79085,2003,-0.090115114,0.754864177
53,90441,2002,3.86076632,3.877545114
53,67799,2009,5.725949059,5.611327049
53,60997,2008,1.742246015,1.884593534
53,59508,2004,5.190609801,4.591117336
53,79186,2008,2.977370051,3.721763998
53,94054,2003,-1.360855059,-1.419069399
53,76665,2003,2.348706161,2.974494534
53,60760,2005,4.781332924,5.208143636
53,59123,2007,-3.313872038,-4.074591734
53,62087,2009,-5.305983993,-5.561344564
53,71742,2008,-0.572391901,-1.292572465
53,75825,2006,1.426097729,1.803183296
53,80803,2002,4.849802769,4.840951965
53,86585,2006,-3.601239549,-2.76083848
53,82838,2002,1.410234601,2.151679262
53,77927,2008,3.254725405,3.900929341
53,87190,2007,-5.24711121,-4.694683646
53,54155,2003,-0.608098169,-0.523320242
53,56340,2005,3.508211097,2.866026089
53,53829,2003,3.369611753,2.615870196
53,59564,2005,-5.770793288,-6.724170451
53,53082,2007,1.865985199,2.278381746
53,74088,2009,6.969092461,6.597532108
53,71314,2003,-5.908417738,-5.259047513
53,97174,2004,-0.485246882,-0.971204295
53,68168,2008,-4.468090205,-4.499960163
53,73776,2003,0.508372054,-0.020157581
53,73813,2004,0.235154767,1.09440926
53,97617,2002,6.403230399,7.048602408
53,79407,2006,-5.716640645,-6.372452887
53,54039,2002,-3.148611426,-2.673941381
53,81575,2005,0.464135018,-0.307875777
53,60675,2004,-1.478131998,-0.531026925
53,91447,2008,4.101336978,3.95134185
53,54860,2002,4.795770953,4.284774169
53,68981,2007,-2.342162268,-1.399695287
53,83425,2003,1.387084951,2.064097955
53,79516,2005,-4.691162038,-5.231150655
53,50557,2005,5.519171792,4.550640918
53,86708,2007,-3.278557457,-2.591630283
53,85573,2009,-3.737553289,-4.032936112
53,99744,2003,-1.708231231,-2.043974736
53,79817,2008,-1.151781093,-2.147786128
53,91963,2006,5.265799483,6.220209683
53,75010,2009,3.884921358,3.09617623
53,61952,2003,2.037584455,2.895763868
53,83309,2006,-0.098996048,0.346350599
53,83926,2008,5.423521098,5.228632101
53,53640,2004,-5.879878386,-5.348927073
53,99070,2006,3.52284297,2.876230625
53,64379,2004,5.69507519,6.06310985
53,87758,2006,-1.298747352,-0.723952639
53,62002,2008,-5.601171682,-6.422940229
53,66058,2004,-3.165252329,-3.850256959
53,50442,2007,-5.283257951,-5.820451456
53,82616,2009,6.802949162,7.380145599
53,74438,2003,-2.619269676,-2.897804786
53,78476,2005,-5.239757393,-5.115827181
53,77325,2007,-4.944323758,-4.72554455
53,57369,2005,-5.696137682,-5.577350959
53,59537,2007,5.328556756,6.266299145
53,86696,2009,-5.264130983,-5.643062701
53,69058,2003,-1.930581773,-2.206978786
53,56940,2005,0.672720564,0.915534088
53,72032,2004,3.865439344,2.949244476
53,73202,2006,1.695364765,2.24301667
53,94729,2008,3.494464967,3.769999303
53,86577,2005,2.288236502,2.09470603
53,54975,2007,5.668314324,5.536510506
53,84459,2007,-2.352710506,-2.872219401
53,88190,2005,2.680554573,2.356634464
53,92465,2007,3.433119311,3.604530979
53,78044,2009,-5.532378984,-5.388441666
53,99557,2003,2.201369801,1.990607443
53,62729,2008,4.259993766,4.318264782
53,85407,2002,-3.986637787,-3.946094064
53,69413,2006,-5.788009815,-5.596141466
53,72807,2006,4.114175286,4.852182065
53,89460,2008,-0.429248552,-1.130355128
53,58623,2002,3.87579249,3.063929822
53,76023,2004,-0.246773173,0.213395605
53,94073,2003,5.331220134,4.548551767
53,88956,2005,2.88661725,2.871503399
53,76469,2007,-1.957395182,-2.295945154
53,92374,2007,-3.628034554,-3.277575685
53,53128,2009,-1.854768774,-0.868069744
53,86885,2003,2.386264717,1.465551939
53,97115,2005,-5.580670717,-5.209500069
53,97981,2004,5.722957015,6.523129577
53,78199,2004,-4.015366799,-3.272558676
53,79657,2002,-3.135087098,-3.493945176
53,66668,2004,2.162151796,1.837103978
53,64732,2009,6.628026011,5.952800078
53,68744,2009,-3.391052706,-3.206094839
53,79345,2003,-2.774779429,-1.892409776
53,62552,2005,-4.047809875,-3.633682232
53,71115,2007,2.803767637,2.848089018
53,52127,2005,5.295121247,5.970710533
53,65880,2007,0.508088735,1.178589805
53,93096,2009,4.631690354,5.484517896
53,87769,2003,3.318326583,3.236547959
53,74254,2005,-2.643778543,-2.341437507
53,84539,2002,4.768493731,4.3354583
53,96153,2004,0.69178487,1.320040193
53,65388,2006,1.451960724,1.350137617
53,95324,2008,-0.486594931,-1.288181159
53,96957,2006,1.508046489,1.468348973
53,56341,2008,3.186346645,2.989156123
53,63251,2002,-0.33312234,-0.467600605
53,63892,2004,3.38250306,2.417049029
53,77669,2006,0.932837387,1.149656859
53,60523,2003,-5.524582315,-5.709107121
53,60457,2005,3.480956832,2.911161643
53,96340,2007,0.345313132,0.395729943
53,60281,2009,3.623448578,3.27686228
53,62845,2007,5.331713344,5.257537143
53,94004,2009,2.621233489,2.374952727
53,79755,2009,0.50549274,0.486446973
53,71686,2005,-2.379593807,-1.9903004
53,90013,2007,0.668940948,1.010772931
53,97727,2002,0.672154041,-0.011816668
53,52961,2004,2.777258705,2.234076653
53,59125,2005,2.57280144,2.775483401
53,85127,2008,2.626449333,2.649444852
53,91827,2002,-1.876003216,-1.057901294
53,69971,2005,-0.431743366,-0.395095599
53,56305,2006,-5.317622503,-5.554061747
53,57756,2008,-0.25494443,-0.350004234
53,54103,2002,6.52153579,7.111963484
53,58091,2004,-5.104297193,-5.092687517
53,65712,2006,-1.510415397,-0.633273945
53,61801,2009,1.481403455,1.95845384
53,61810,2004,-2.422967886,-2.338070504
53,52445,2005,6.428348595,5.54052965
53,54151,2007,2.526850175,3.521325947
53,75740,2002,1.876195097,2.669034839
53,52584,2007,-5.521273609,-5.662963317
53,70093,2009,6.775876737,6.838623432
53,92320,2003,4.030849535,3.289300328
53,69447,2005,2.019419947,2.389757928
53,50509,2007,3.753872181,4.148294053
53,76267,2002,5.375937559,4.922340723
53,67239,2004,1.542882067,1.304057332
53,59583,2006,-0.259712956,-1.047462052
53,81430,2002,2.104189488,1.590821948
53,84271,2004,-1.858335973,-0.876632322
53,82661,2006,-3.273500865,-2.738537438
53,61221,2003,-0.119908512,-0.808183161
53,69426,2005,-1.539592815,-1.050960245
53,52726,2007,-0.950080853,-0.93830046
53,98188,2009,-0.420477131,-0.195348973
53,83832,2007,4.620400474,5.224998131
53,93935,2009,1.536294126,2.227048545
53,88664,2003,-0.538267702,-1.289928592
53,81954,2008,4.271517165,3.967665176
53,98711,2007,-1.092694537,-0.457752564
53,67322,2005,3.714911786,4.419668727
53,75138,2002,4.769363178,5.017562835
53,62421,2004,-0.682954215,-1.048250565
53,95961,2006,-3.906907212,-3.90364592
53,62478,2008,6.924175138,6.573103693
53,81577,2008,-2.711135824,-2.927057408
53,66971,2002,2.730049878,2.909420544
53,55753,2004,2.356897666,2.020502763
53,84859,2006,-3.495567866,-3.767156756
53,73674,2003,3.059816636,3.874141939
53,77821,2005,2.768364456,1.783077159
53,99961,2009,5.343948328,5.200216703
53,90185,2009,-2.960000161,-3.38762598
53,96364,2003,0.098108796,0.340242309
53,76445,2005,3.979131625,4.168180288
53,51729,2007,-3.245442059,-3.436805309
53,66726,2004,1.153131651,0.899980389
53,69712,2006,6.488330206,7.249102149
53,82684,2008,-5.022466468,-4.761006262
53,60505,2002,4.129928511,5.067210639
53,62688,2004,-5.515582505,-6.24128213
53,83935,2006,-3.198215509,-3.342905514
53,68500,2008,4.533759621,4.040703376
53,80038,2003,2.687304556,1.832926092
53,82459,2005,-4.910631314,-4.035590027
53,78565,2004,1.418490284,0.634342647
53,63071,2006,-4.528258939,-5.202793252
53,78371,2005,-1.186301474,-2.02837081
53,94462,2005,4.43015965,4.383099897
53,60221,2003,6.750552139,6.361278162
53,84261,2009,6.785566686,6.2750723
53,75001,2003,-3.557958213,-2.60917229
53,97477,2005,3.211978604,3.773693586
53,80347,2007,-2.342643173,-3.321737315
53,84538,2002,-3.294162867,-3.817654292
53,98522,2004,5.334931171,4.998894873
53,51538,2006,-3.735041046,-4.040846996
53,81944,2008,4.242968989,4.270927205
53,50451,2008,0.480997549,0.447130023
53,92379,2002,0.970626244,0.416734853
53,96990,2004,1.902619722,2.259079791
53,83231,2006,-1.623697194,-0.928691646
53,65140,2008,-3.982896474,-3.869632442
53,51027,2007,-5.701131118,-6.171981753
53,52750,2003,3.688998701,4.068354637
53,52386,2005,6.280772162,7.195430695
53,91647,2009,-0.756682718,-1.639755033
53,85831,2009,-1.814137093,-2.253392032
53,70349,2009,5.655073929,5.059247571
53,96890,2003,-2.382063953,-2.752806674
53,98445,2005,-4.817024531,-5.340642242
53,65057,2009,2.728608779,2.273692529
53,97291,2002,-0.406336633,-1.142953947
53,75097,2004,-3.385015514,-3.780338244
53,69889,2006,-2.76016658,-2.517643102
53,99534,2002,0.607408518,0.301912456
53,59268,2002,6.113623251,5.258604446
53,82767,2004,0.651074243,0.632316286
53,84782,2005,-5.705324608,-4.719186311
53,76414,2007,5.774023202,6.458819511
53,68448,2009,1.100017308,1.8954619
53,81955,2004,1.921203617,2.686523027
53,51794,2005,-2.351110404,-2.358338162
53,59950,2007,-5.147062161,-5.173071049
53,71629,2009,-3.788257258,-3.461636163
53,60073,2005,2.038106246,2.178835458
53,73544,2003,3.354088468,2.952503547
53,66579,2008,3.829788218,4.710703747
53,79241,2007,5.654377387,5.888914087
53,67227,2004,0.396128845,1.371163536
53,81483,2006,2.061024678,2.553804585
53,70175,2008,0.09357349,0.954449575
53,87261,2002,-0.330439044,0.18328185
53,64442,2004,5.928483144,4.970440412
53,52001,2008,-2.140721211,-2.532617048
53,83035,2003,0.201049857,1.165685263
53,54488,2005,-4.873635255,-4.263799833
53,51400,2007,-4.525280621,-5.273160459
53,56214,2004,1.154396594,1.850133029
53,50098,2003,-2.162814381,-2.939060075
53,62428,2005,-2.465505321,-2.97506689
53,85299,2007,0.680953163,1.516978617
53,87269,2009,-5.073273864,-4.988432498
53,79487,2004,0.007553672,-0.046572563
53,72555,2006,6.125977686,6.982148801
53,52080,2008,0.226962993,-0.600642685
53,56174,2002,2.506367632,3.191077967
53,77970,2003,-1.14415793,-1.7608939
53,66654,2008,4.494472427,5.084126348
53,78070,2003,0.708706931,0.586476805
53,97158,2002,5.096554062,4.662971907
53,87422,2008,-5.518394506,-6.282537745
53,82523,2004,5.765666693,5.127200302
53,86933,2006,-1.623538891,-0.765576607
53,88296,2008,4.662240602,4.055546214
53,83848,2003,4.354981793,4.600582333
53,86821,2005,-1.416439789,-0.979374528
53,88595,2007,4.561928594,5.387054206
53,50331,2009,-0.625321962,-1.446081587
53,64537,2009,4.127286484,4.345890977
53,64440,2003,-0.140712682,-0.936974083
53,62071,2005,1.464987401,2.009805973
53,73996,2006,4.513322696,3.514483018
53,68451,2009,4.744523624,5.573205986
53,66905,2002,2.793349609,3.751746028
53,68904,2004,3.914105246,4.454427168
53,76542,2006,6.149651277,6.932093089
53,83400,2008,-1.110715627,-0.931390732
53,92749,2002,-2.726416356,-2.776725967
53,66909,2002,-3.725308426,-3.830088359
53,55275,2004,1.616137687,1.499861827
53,89317,2006,-3.539333937,-3.452197097
53,61143,2008,-0.962717817,0.012494547
53,72223,2003,1.976319224,2.300553461
53,83213,2002,-3.872889214,-4.325688793
53,74503,2007,2.095398982,1.330289029
53,86949,2009,1.724827168,1.570155347
53,92633,2003,-1.283989628,-0.437960978
53,78919,2003,-4.422974376,-3.790566818
53,72608,2005,2.029691399,1.864532836
53,60631,2007,4.245265113,4.816484546
53,61933,2009,2.900395738,3.478310163
53,64376,2008,4.107991462,4.988570223
53,97858,2002,-2.05615812,-1.119783231
53,50184,2005,6.50037617,6.969685101
53,97725,2005,-5.848685514,-6.146682742
53,92761,2009,-2.072660224,-2.955507658
53,89335,2005,-4.298770485,-5.045550166
53,66758,2006,-5.952082018,-5.59910883
53,97965,2008,1.654048511,1.536181329
53,73349,2008,-5.734130548,-5.097878786
53,84961,2007,-5.794309885,-6.171373708
53,78365,2006,3.769433076,3.808124869
53,85126,2008,4.444899456,4.128410096
53,57861,2009,0.401505027,0.741294442
53,79563,2002,3.315929364,4.151447865
53,57296,2004,4.264919224,3.373597472
53,72090,2006,1.635359563,1.502229822
53,72787,2008,-5.55053852,-5.329733905
53,57714,2003,1.161642154,1.993132198
53,93018,2005,4.906314119,4.678419484
53,62162,2007,1.52916535,0.807817279
53,53768,2009,1.89178038,1.653468016
53,80124,2003,-3.467313532,-2.701501
53,66088,2003,3.601622453,2.952659586
53,67999,2005,-4.541802961,-5.302039877
53,85775,2007,-1.001030039,-1.96158409
53,95577,2009,-3.247182854,-4.210151808
53,54498,2004,0.87953539,0.682576924
53,66634,2006,3.522417482,4.057061159
53,76641,2008,-0.528302208,-0.256692113
53,93777,2002,5.282701128,4.715340565
53,77812,2004,1.806317784,0.975162459
53,50755,2006,1.848359649,2.061061529
53,73761,2008,0.910741324,1.425398576
53,76875,2005,4.046744543,3.155388564
53,51957,2009,5.634130876,6.436797462
53,55745,2009,-1.044771461,-1.989854968
53,76863,2005,6.870630701,6.310836148
53,94937,2002,-0.028186942,-0.758397232
53,69308,2004,-1.278728251,-0.596054598
53,63196,2004,3.633598848,3.242404068
53,70152,2006,-5.195964672,-4.684411231
53,84291,2008,6.986183034,7.119328694
53,53321,2006,-2.119915807,-2.929449721
53,59667,2007,-3.697067639,-3.449267688
53,56773,2009,-5.354245723,-4.905275826
53,72733,2003,-1.424282813,-1.318910595
53,65116,2004,-5.264098727,-5.488328486
53,57363,2009,-0.170852122,0.041375988
53,91820,2005,4.956193406,5.022310958
53,66859,2007,0.500587131,-0.14770428
53,61561,2009,2.878881238,3.853607526
53,81338,2004,5.168482009,4.742363219
53,91940,2006,-0.886635251,-1.55040966
53,50988,2008,-0.529523847,0.289940646
53,63290,2002,4.082905132,4.744590509
53,61829,2002,6.420271639,6.439974902
53,52218,2004,6.896524919,7.325345195
53,96227,2006,-4.142853258,-4.011262815
53,85201,2008,-0.65841599,-0.59936167
53,81823,2005,-2.610074943,-2.966934438
53,94975,2007,4.570371641,3.717187823
53,75372,2009,-3.432490417,-2.514278026
53,51381,2003,6.636582986,6.845798916
53,69395,2007,-1.200070298,-0.974822615
53,91655,2009,-1.707818733,-1.375298243
53,86411,2008,3.327959202,3.661741098
53,81906,2004,-5.353220415,-4.928303098
53,83117,2008,-4.386050898,-4.465752536
53,79684,2002,-0.021485355,0.939507457
53,55520,2004,6.735282673,7.714651677
53,89008,2002,-0.730680717,-1.584614312
53,57855,2004,-4.053213863,-4.212838012
53,97887,2006,1.583803417,2.567780471
53,84914,2008,3.77361036,2.796437748
53,62004,2002,2.059808718,2.46098631
53,89841,2005,-3.17481222,-2.95426818
53,55806,2007,0.749308285,0.141059938
53,64489,2009,3.166835087,3.841470383
53,54883,2003,-4.535932833,-4.467383238
53,58314,2006,2.16167495,1.80297789
53,73892,2008,-0.485234376,-0.072347757
53,71624,2008,-5.371963984,-4.785174504
53,57232,2006,-1.571248245,-1.279945517
53,81636,2007,0.577564808,0.332229917
53,63547,2009,5.76001017,5.567459936
53,51845,2003,3.867360303,3.25895753
53,69612,2003,-1.136860245,-1.191298665
53,75422,2005,2.241300738,1.679470754
53,99579,2007,-5.109875467,-4.252722301
53,69944,2009,-2.584425349,-1.861893355
53,95292,2004,5.684412595,6.556245188
53,55876,2006,6.688671972,7.202301556
53,77006,2002,-0.610437802,-1.143070593
53,88198,2002,-4.121820415,-5.077349985
53,67165,2004,5.357219097,4.396989023
53,85329,2002,-4.778794262,-3.802041686
53,77204,2004,-4.960759593,-5.727827421
53,70454,2006,-2.444512207,-3.188492482
53,67980,2008,-3.701093906,-4.097077522
53,76708,2005,0.660089579,0.91022207
53,70980,2003,-3.048838176,-3.702209338
53,71905,2005,-1.421042828,-0.855321967
53,82390,2003,5.870349458,5.191857455
53,58621,2007,1.592289249,0.772679687
53,52739,2009,-4.179580427,-3.621231882
53,97314,2006,0.022504042,0.707318143
53,74695,2006,-0.833682716,-0.32236682
53,54722,2008,-3.479044374,-3.711669148
53,58708,2004,-2.881045678,-2.769355488
53,50518,2006,-3.567285122,-3.988305181
53,54951,2004,3.869742377,3.482904381
53,60982,2006,-4.628891809,-4.171376277
53,62346,2008,1.397125058,2.234046874
53,60855,2002,-4.30452288,-4.550142744
53,60141,2002,-3.395624561,-2.673760821
53,65355,2009,-3.40159784,-3.425413179
53,65132,2003,6.22208139,5.468622738
53,54371,2002,1.564461766,1.395559159
53,65584,2006,3.762563217,3.878367207
53,52258,2005,-5.385349449,-5.543699139
53,52870,2005,-5.441453002,-4.722718616
53,98685,2007,4.227416629,4.153500605
53,76171,2009,-1.728457657,-0.905922144
53,99842,2003,-0.169704707,0.15633652
53,74183,2005,6.087783372,6.121213814
53,67041,2007,-2.064707222,-1.834861442
53,92699,2009,-5.237735276,-5.303252813
53,99999,2006,5.679363828,5.485475803
53,71330,2008,3.742621895,3.806646005
53,62427,2002,-0.593223111,-1.32248505
53,76264,2007,3.697941994,4.308051008
53,75329,2009,-5.767165265,-5.956809416
53,78690,2003,-1.737321461,-0.943693011
53,86179,2005,3.260896229,4.22546821
53,70983,2007,4.438819375,3.836024967
53,63443,2003,5.995759884,6.242372031
53,56688,2003,6.543537695,6.190662131
53,63368,2008,-0.831608038,-0.202503311
53,92715,2002,6.102183349,6.85188607
53,95991,2004,5.399725423,5.61070867
53,72771,2006,-1.506341185,-2.268142407
53,72147,2004,0.206620495,1.148756929
53,90908,2002,2.273371026,2.288251837
53,68547,2004,5.551100181,5.950753104
53,92058,2007,4.384186998,3.991135001
53,57368,2009,-0.067083665,0.076241781
53,64048,2007,3.355252073,2.652637079
53,92795,2005,0.455710536,0.658754021
53,64408,2009,-1.073092896,-1.585594942
53,72445,2004,5.059855714,5.58279283
53,70847,2006,6.431686896,5.607289547
53,81753,2008,-5.789127471,-5.22792767
53,71895,2007,3.177662691,3.746371722
53,55863,2004,4.727856565,4.993996065
53,76493,2002,-2.514958141,-3.01124008
53,92719,2004,-5.186274584,-5.736570152
53,77377,2006,0.735519703,1.135847054
53,76025,2008,4.304564441,4.086108574
53,52968,2002,-4.027865151,-3.098603786
53,80354,2005,-5.347451584,-4.871350646
53,54504,2007,-3.339809241,-3.848168791
53,63718,2009,-0.76699962,0.091391995
53,58770,2003,0.257381008,-0.176213338
53,96624,2005,-4.725846714,-3.815049521
53,67640,2005,3.446693923,3.415966987
53,54796,2007,-3.278562946,-3.507864475
53,64083,2009,-0.402684842,0.200581373
53,50970,2006,-4.131296755,-3.92740326
53,81008,2004,6.38424577,5.682225325
53,53610,2006,6.302888562,5.72183354
53,80734,2008,-1.261728885,-1.010758372
53,74498,2002,2.625869019,3.110539657
53,80633,2004,-2.666772648,-2.87462309
53,76992,2007,-2.290106435,-3.244751456
53,50925,2009,-0.723440957,-0.735975436
53,78864,2003,6.979844956,7.852639989
53,89435,2005,-4.713384299,-5.332248922
53,57015,2007,-2.047015706,-1.723606745
53,91748,2005,0.027511667,0.199959375
53,61008,2007,6.638514748,6.60526141
53,78600,2009,6.322770214,7.096122477
53,59642,2005,-0.594654632,0.290849653
53,79001,2003,6.159094237,5.731950269
53,97134,2005,-0.746674174,-0.961599385
53,93555,2008,6.490340191,6.336476658
53,97778,2004,2.908715184,3.145865353
53,95541,2006,0.729917231,0.506737464
53,78039,2008,2.180968664,2.456075121
53,76834,2006,-3.630214379,-4.352279036
53,86363,2008,6.085423697,5.837488036
53,91023,2002,-2.408230719,-2.502506585
53,80368,2005,3.183855975,2.317040879
53,73720,2003,4.138439826,5.069703832
53,88343,2005,3.583348105,3.659421677
53,84472,2004,-1.74479073,-1.620861528
53,98609,2006,-3.968945816,-4.928007163
53,83471,2008,0.53692028,0.353190222
53,52446,2002,-4.097593048,-3.426605405
53,68070,2008,-1.846441863,-1.825707359
53,78886,2002,-3.236450198,-2.559883566
53,66161,2004,-5.222501199,-4.441419076
53,92392,2006,0.603906559,1.22024694
53,94317,2006,-2.321401612,-3.160557121
53,77657,2004,6.245519365,6.477975112
53,56026,2007,-2.428219874,-1.499606095
53,65795,2003,6.245851943,5.470787828
53,91206,2005,2.331535117,1.4382267
53,50788,2008,-2.207259575,-2.469914405
53,62403,2002,4.312536721,5.103366981
53,67037,2002,-3.271999213,-4.11866822
53,86134,2006,2.045882121,2.022302658
53,58794,2006,-4.556491955,-3.943294023
53,81539,2008,-5.426821372,-5.853341118
53,77738,2002,-3.274189719,-2.816460507
53,93504,2004,0.31150546,-0.056802669
53,65936,2009,4.764931855,5.535589751
53,52987,2003,-1.790572057,-2.344309021
53,84315,2005,-0.737609601,-0.12561705
53,82782,2007,0.662521869,-0.335576688
53,71714,2008,2.71429153,1.988160306
53,58678,2009,-4.754120078,-3.784449044
53,59638,2003,0.504709417,0.193947134
53,72396,2005,-4.977423631,-5.260810362
53,75032,2002,-5.084353642,-5.852701552
53,98632,2004,6.003038083,5.967894851
53,55100,2006,3.727798654,4.053604018
53,70319,2008,-3.075372925,-3.982859966
53,77935,2003,6.931503212,6.067741471
53,97133,2007,4.419201108,4.159827682
53,56783,2008,-2.394549341,-2.003997507
53,74611,2003,-1.393546806,-2.370621546
53,54719,2008,4.788413086,4.915949931
53,52242,2002,-0.058828977,-0.171623638
53,77203,2004,6.928373324,7.680436289
53,51928,2006,-2.127076813,-2.873810612
53,50219,2008,1.676647735,2.661535813
53,65563,2005,5.727443323,6.336544606
53,96437,2004,-3.21307576,-2.53861319
53,90655,2007,-3.582545803,-4.375014915
53,67351,2009,-0.15693603,-1.055079962
53,64807,2003,0.611900565,1.044731336
53,64715,2005,6.746017263,7.499335013
53,96151,2008,4.480384229,3.730713767
53,79812,2002,-3.374890136,-3.019758195
53,56935,2006,-1.306276081,-1.624566637
53,67027,2008,-1.794764878,-1.557140107
53,70606,2006,0.831256143,0.56071985
53,56345,2008,-4.619293425,-4.254156449
53,83925,2002,-0.971348553,-0.525600055
53,59861,2004,-2.784178369,-3.136839418
53,64427,2006,-2.648342522,-2.716058865
53,81074,2009,-2.44409004,-2.001518309
53,73778,2003,-2.388608447,-1.449303645
53,52460,2005,-3.74749101,-3.783751359
53,99723,2007,2.415549634,2.498302462
53,94290,2009,1.815319319,1.025257531
53,91654,2007,-5.510423603,-5.000318605
53,59222,2006,-2.8796026,-2.945572724
53,87056,2003,-1.983675442,-1.624157119
53,62545,2003,0.556277686,1.141752995
53,86661,2007,-1.997143623,-1.707345562
53,82467,2002,-2.453015727,-2.915213312
53,78715,2002,4.426524786,3.731854127
53,85668,2009,2.423887916,1.90325369
53,64929,2003,-5.111513674,-4.179961525
53,99394,2005,1.356201418,0.823108153
53,85782,2007,4.994081698,5.585101292
53,73727,2006,0.085283368,0.311333089
53,90201,2006,-3.234890197,-2.541601075
53,58137,2003,0.851034433,1.246211352
53,78500,2007,1.002058215,1.844868203
53,80936,2007,0.759022211,-0.13311397
53,89198,2009,3.370088701,2.801473682
53,52599,2003,1.913281637,2.482239707
53,64400,2005,6.625284289,6.144455093
53,74402,2008,-0.258479978,-1.25261626
53,51697,2008,4.911756118,5.597312958
53,81445,2003,-4.296837664,-4.810266297
53,51188,2005,-2.540776129,-2.359448302
53,58941,2007,0.684749206,0.587149911
53,91665,2007,-3.245517101,-4.016234336
53,65380,2009,-4.297703676,-4.410215357
53,98664,2003,-5.332712854,-4.877244765
53,55529,2005,1.717988307,1.615044783
53,70465,2009,5.055384419,5.206014193
53,96062,2004,4.97481833,4.018208317
53,90584,2006,6.806650037,6.899138644
53,67100,2008,6.574615406,6.884984761
53,50233,2008,2.219228083,1.984641398
53,88877,2002,-5.200349948,-6.049843282
53,66934,2004,5.908583076,6.748420863
53,63312,2006,-3.603710261,-3.668760048
53,85091,2003,-0.88057276,-0.843708145
53,91090,2005,3.83046392,3.226213753
53,57884,2007,6.270878755,6.429340174
53,60664,2009,3.524199803,3.718356345
53,74313,2004,-0.264447852,-0.813493031
53,61448,2002,6.642529876,7.474594161
53,57444,2009,3.673813547,3.559138003
53,53642,2004,4.630287646,5.14701736
53,58434,2008,3.596476507,2.82446842
53,62094,2003,-1.98094976,-2.480260105
53,61573,2005,-2.027849799,-2.590753881
53,86807,2007,-1.47260724,-1.923056966
53,86190,2006,1.578538351,1.093921533
53,50710,2002,5.022543592,4.188966911
53,88979,2004,3.087129802,3.480434823
53,68945,2003,-2.50753785,-3.127076965
53,51784,2005,-3.380768438,-2.784617542
53,50931,2007,1.12011322,0.847984731
53,62262,2009,-0.275356753,-1.095946772
53,60239,2007,2.401019669,2.995805962
53,70675,2009,2.556067865,3.13017962
53,73503,2003,2.435849597,2.316118049
53,77364,2005,-4.978071592,-4.921132884
53,84575,2007,-4.594089899,-4.136551233
53,76941,2002,3.120701429,3.874229392
53,81363,2006,1.22955261,0.583817389
53,72952,2008,3.244502859,3.409453776
53,98121,2002,-4.892083687,-5.513919392
53,98218,2008,5.190871263,5.484621802
53,70282,2002,6.951076522,7.501307939
53,57271,2004,6.696628564,7.230234386
53,71083,2006,0.498479782,-0.395541478
53,76167,2008,3.5617962,3.066530054
53,59242,2003,3.719372234,3.389545329
53,81980,2003,3.552085537,2.629310395
53,55166,2003,-3.800449554,-3.479723195
53,91494,2006,-4.524093089,-4.715782116
53,97103,2006,0.610231893,1.399139779
53,67244,2002,5.827187664,5.107798828
53,51738,2004,6.138015639,6.244124946
53,82865,2006,3.603015213,4.230149391
53,87948,2009,6.590296531,6.253011585
53,89312,2006,-0.170008013,-0.843112827
53,81832,2008,-3.972219136,-4.037444757
53,89378,2008,6.865812155,7.595921673
53,64765,2002,5.995667306,6.316727601
53,69657,2004,-4.453740077,-4.175966523
53,78998,2006,-5.744772685,-5.091515739
53,93131,2005,1.186034199,1.586005148
53,87350,2005,4.605590518,4.364806577
53,82545,2007,0.635141948,0.076909438
53,98825,2009,2.705627531,3.613465945
53,74765,2009,4.037990324,4.590894453
53,95916,2003,2.92062707,3.480381905
53,76889,2005,5.544286608,4.905619377
53,73976,2007,-0.761289575,-0.311003617
53,93761,2009,-4.124601247,-3.745201793
53,59102,2002,0.476081435,1.155469082
53,81383,2004,-0.492544285,-1.374154893
53,70727,2006,5.700335841,6.142284922
53,50895,2008,-0.686966735,-1.649677435
53,86253,2002,6.124110243,6.154641633
53,94111,2004,-5.132833963,-5.420841367
53,86076,2007,-4.230560372,-3.509695658
53,98574,2009,2.784958188,3.240727787
53,94942,2005,-2.665347977,-2.676209159
53,72062,2006,4.831605315,5.819977615
53,50201,2006,4.947202905,4.815035696
53,66699,2002,-3.328316014,-3.729282738
53,92806,2004,-4.265006628,-4.171728429
53,71312,2006,-3.469429915,-4.241427999
53,58340,2003,0.874477913,0.021685887
53,83306,2005,-0.713950851,-1.399020151
53,67511,2005,6.802878728,6.195426328
53,70233,2004,4.803600679,4.427156778
53,92240,2006,5.317758455,5.675789828
53,70353,2008,-1.787537452,-2.009385895
53,57003,2002,2.373224118,1.78357482
53,73196,2006,0.780340556,-0.098869767
53,87285,2003,-0.972310212,-0.296614533
